   4.6400000e-01   6.7143517e-01
   4.7200000e-01   6.7109608e-01
   4.8000000e-01   6.7324888e-01
   4.8800000e-01   6.7054676e-01
   4.9600000e-01   6.6911325e-01
   5.0400000e-01   6.6333806e-01
   5.1200000e-01   6.6297062e-01
   5.2000000e-01   6.6547176e-01
   5.2800000e-01   6.6389601e-01
   5.3600000e-01   6.6770438e-01
   5.4400000e-01   6.6813149e-01
   5.5200000e-01   6.6809024e-01
   5.6000000e-01   6.6553633e-01
   5.6800000e-01   6.6719569e-01
   5.7600000e-01   6.6744923e-01
   5.8400000e-01   6.6668133e-01
   5.9200000e-01   6.6654920e-01
   6.0000000e-01   6.7161261e-01
   6.0800000e-01   6.6589207e-01
   6.1600000e-01   6.6741762e-01
   6.2400000e-01   6.7415260e-01
   6.3200000e-01   6.6574643e-01
   6.4000000e-01   6.5588308e-01
   6.4800000e-01   6.6408982e-01
   6.5600000e-01   6.6494652e-01
   6.6400000e-01   6.6939894e-01
   6.7200000e-01   6.5783091e-01
   6.8000000e-01   6.6243606e-01
   6.8800000e-01   6.6626731e-01
   6.9600000e-01   6.6286857e-01
   7.0400000e-01   6.6568034e-01
   7.1200000e-01   6.6748276e-01
   7.2000000e-01   6.5999607e-01
   7.2800000e-01   6.5831347e-01
   7.3600000e-01   6.6669974e-01
   7.4400000e-01   6.6323951e-01
   7.5200000e-01   6.6158643e-01
   7.6000000e-01   6.6837293e-01
   7.6800000e-01   6.6194981e-01
   7.7600000e-01   6.6420208e-01
   7.8400000e-01   6.6600184e-01
   7.9200000e-01   6.6337624e-01
   8.0000000e-01   6.5553964e-01
   8.0800000e-01   6.6373767e-01
   8.1600000e-01   6.6974732e-01
   8.2400000e-01   6.6654764e-01
   8.3200000e-01   6.6930447e-01
   8.4000000e-01   6.6715809e-01
   8.4800000e-01   6.6204723e-01
   8.5600000e-01   6.6649275e-01
   8.6400000e-01   6.5934475e-01
   8.7200000e-01   6.6192890e-01
   8.8000000e-01   6.6549199e-01
   8.8800000e-01   6.5986607e-01
   8.9600000e-01   6.6092635e-01
   9.0400000e-01   6.5768099e-01
   9.1200000e-01   6.6307922e-01
   9.2000000e-01   6.6594796e-01
   9.2800000e-01   6.6426958e-01
   9.3600000e-01   6.5994458e-01
   9.4400000e-01   6.5853498e-01
   9.5200000e-01   6.6183596e-01
   9.6000000e-01   6.5611985e-01
   9.6800000e-01   6.5481982e-01
   9.7600000e-01   6.6952066e-01
   9.8400000e-01   6.5812575e-01
   9.9200000e-01   6.5738236e-01
   1.0000000e+00   6.6215889e-01
   1.0080000e+00   6.5770260e-01
   1.0160000e+00   6.5282660e-01
   1.0240000e+00   6.5384230e-01
   1.0320000e+00   6.5701307e-01
   1.0400000e+00   6.5429282e-01
   1.0480000e+00   6.6449015e-01
   1.0560000e+00   6.6239772e-01
   1.0640000e+00   6.5712249e-01
   1.0720000e+00   6.6335111e-01
   1.0800000e+00   6.6433077e-01
   1.0880000e+00   6.5736213e-01
   1.0960000e+00   6.5990904e-01
   1.1040000e+00   6.5624273e-01
   1.1120000e+00   6.6376809e-01
   1.1200000e+00   6.6060126e-01
   1.1280000e+00   6.6268334e-01
   1.1360000e+00   6.6256425e-01
   1.1440000e+00   6.5943512e-01
   1.1520000e+00   6.6301749e-01
   1.1600000e+00   6.5951481e-01
   1.1680000e+00   6.5414384e-01
   1.1760000e+00   6.5879708e-01
   1.1840000e+00   6.5421323e-01
   1.1920000e+00   6.6291991e-01
   1.2000000e+00   6.6942885e-01
   1.2080000e+00   6.6266731e-01
   1.2160000e+00   6.6268568e-01
   1.2240000e+00   6.5910897e-01
   1.2320000e+00   6.4917401e-01
   1.2400000e+00   6.5345597e-01
   1.2480000e+00   6.5871468e-01
   1.2560000e+00   6.6260439e-01
   1.2640000e+00   6.6485742e-01
   1.2720000e+00   6.6137105e-01
   1.2800000e+00   6.5512589e-01
   1.2880000e+00   6.5568858e-01
   1.2960000e+00   6.5274453e-01
   1.3040000e+00   6.5019444e-01
   1.3120000e+00   6.5249808e-01
   1.3200000e+00   6.5553048e-01
   1.3280000e+00   6.6108493e-01
   1.3360000e+00   6.6204818e-01
   1.3440000e+00   6.5716563e-01
   1.3520000e+00   6.6122817e-01
   1.3600000e+00   6.5471418e-01
   1.3680000e+00   6.5850713e-01
   1.3760000e+00   6.5993536e-01
   1.3840000e+00   6.5704421e-01
   1.3920000e+00   6.5888767e-01
   1.4000000e+00   6.5785231e-01
   1.4080000e+00   6.6237507e-01
   1.4160000e+00   6.6081986e-01
   1.4240000e+00   6.5445348e-01
   1.4320000e+00   6.5356199e-01
   1.4400000e+00   6.5433651e-01
   1.4480000e+00   6.5678237e-01
   1.4560000e+00   6.5433065e-01
   1.4640000e+00   6.5490305e-01
   1.4720000e+00   6.5522122e-01
   1.4800000e+00   6.5449532e-01
   1.4880000e+00   6.6154275e-01
   1.4960000e+00   6.6130181e-01
